Country,State,City,Lat,Log
India,Madhya Pradesh,Barjhar,22.6012,74.2471
Mexico,Morelos,Zacualpan de Amilpas,18.7836,-98.7594
India,Bihār,Hathaura,26.1744,84.3294
India,Madhya Pradesh,Chhapera,23.8948,76.4538
Mexico,México,Ecatzingo,18.95,-98.75
Spain,Valencia,Puig,39.5896,-0.3031
Spain,Cantabria,Santa María de Cayón,43.3114,-3.8525
Montenegro,Tivat,Tivat,42.43,18.7
Switzerland,Bern,Langnau,46.9433,7.7853
Germany,Bavaria,Rehau,50.25,12.0167
India,Tamil Nādu,Tandarāmpattu,12.1533,78.9473
India,Tamil Nādu,Baisuhalli,12.2064,78.1906
United States,Colorado,Roxborough Park,39.4492,-105.0746
India,Bihār,Barahpur,25.4192,85.8762
India,Gujarāt,Lānghnaj,23.45,72.4833
Iran,Eşfahān,Shahr-e Majlesī,32.1936,51.5006
Argentina,Buenos Aires,Punta Indio,-35.2667,-57.2167
France,Grand Est,Jarville-la-Malgrange,48.67,6.2067
India,Tamil Nādu,Tiruvāduturai,11.0379,79.5215
India,Andhra Pradesh,Muppālla,16.3198,80.0927
Morocco,Marrakech-Safi,Taouloukoult,31.2167,-9.0833
Netherlands,Utrecht,Eemnes,52.25,5.25
United States,Louisiana,Denham Springs,30.4743,-90.9593
Brazil,Bahia,Sebastião Laranjeiras,-14.5728,-42.94
France,Nouvelle-Aquitaine,Le Passage,44.2025,0.6042
India,Tamil Nādu,Tadangam,12.1056,78.1226
Morocco,Drâa-Tafilalet,Taouz,30.9069,-3.9958
Poland,Wielkopolskie,Opalenica,52.3078,16.4136
United States,Mississippi,Indianola,33.4492,-90.6447
Brazil,Pernambuco,Maraial,-8.8028,-35.8289
Spain,Extremadura,Miajadas,39.15,-6.0667
Iran,Sīstān va Balūchestān,Mīrjāveh,29.0147,61.4503
Algeria,Bordj Bou Arréridj,Tassera,36.0369,5.0022
United Kingdom,Staffordshire,Wilnecote,52.6081,-1.6677
Netherlands,Gelderland,Ubbergen,51.8333,5.9167
India,Madhya Pradesh,Bāgchīni,26.4817,77.8185
India,Bihār,Mahālgaon,26.0466,87.5774
Malawi,Ntchisi,Ntchisi,-13.3753,34.0036
France,Hauts-de-France,Lesquin,50.5906,3.1117
South Africa,Western Cape,Robertson,-33.8,19.8833
India,Andhra Pradesh,Bāyaram,18.0506,80.7375
India,Karnātaka,Kirangūr,12.4316,76.6993
Belgium,Wallonia,Awans,50.6669,5.4633
France,Île-de-France,Magny-les-Hameaux,48.7363,2.0877
United Kingdom,Leicestershire,Lutterworth,52.456,-1.2
India,Tamil Nādu,Chinnāmpālaiyam,10.6604,77.0248
Italy,Puglia,Ruffano,39.9833,18.25
Spain,Valencia,Finestrat,38.5669,-0.2125
Ethiopia,Oromīya,Gorē,8.149,35.537
Nigeria,Imo,Orlu,5.7837,7.0333
United Kingdom,"Edinburgh, City of",Queensferry,55.99,-3.398
United Kingdom,Dorset,Sherborne,50.9469,-2.5171
India,Andhra Pradesh,Asudapuram,15.878,78.132
Brazil,São Paulo,Igaratá,-23.2044,-46.1561
India,Bihār,Chilmil,25.4563,86.1364
Morocco,Oriental,Tiztoutine,34.9833,-3.15
Russia,Sakha (Yakutiya),Olëkminsk,60.3667,120.4167
India,Punjab,Chiman,30.12,75.695
Brazil,Ceará,Palhano,-4.745,-37.9589
India,Bihār,Qutubpur,25.6279,85.3684
Romania,Caraş-Severin,Oraviţa,45.0403,21.6853
Slovakia,Bratislava,Modra,48.3331,17.3069
Germany,Bavaria,Freystadt,49.2,11.3167
Spain,Valencia,Muro del Alcoy,38.7797,-0.4361
Colombia,Atlántico,Suan,10.3333,-74.8833
India,Assam,Barpathār,26.2871,93.8884
India,West Bengal,Kalaīkunda,22.3424,87.2265
Morocco,Fès-Meknès,Laanoussar,33.6833,-4.8167
Morocco,Marrakech-Safi,Oulad Imloul,32.0333,-7.7167
Ukraine,Rivnenska Oblast,Dubrovytsya,51.5667,26.5667
India,Punjab,Lādhuka,30.5082,74.0905
Mexico,Oaxaca,San Agustín de las Juntas,17,-96.7167
China,Yunnan,Yezhi,27.7,99.05
United Kingdom,East Sussex,Polegate,50.8216,0.2442
India,Jhārkhand,Chandwārā,24.393,85.4798
India,Andhra Pradesh,Bhogāpuram,18.0311,83.4967
United States,Texas,Lago Vista,30.4519,-97.9908
Austria,Niederösterreich,Sankt Valentin,48.1667,14.5333
Brazil,Paraíba,Pirpirituba,-6.78,-35.4989
Ukraine,Zaporizka Oblast,Vesele,47.0158,34.9122
United Kingdom,Cheshire West and Chester,Frodsham,53.2947,-2.7289
India,,Parol,32.346,75.4344
Mexico,Nuevo León,Doctor Arroyo,23.6667,-100.1667
Russia,Tul’skaya Oblast’,Bolokhovo,54.0833,37.8333
Japan,Saitama,Minano,36.0708,139.0988
United States,Mississippi,Diamondhead,30.3791,-89.3707
United States,New York,Hastings,43.3215,-76.1582
Austria,Tirol,Rum,47.2872,11.4581
India,Tamil Nādu,Nattakkādaiyūr,11.0882,77.6637
France,Bretagne,Redon,47.6522,-2.0836
India,Bihār,Kātūria,24.7476,86.7205
India,Tamil Nādu,Takkali,8.2461,77.3186
Brazil,São Paulo,Torrinha,-22.4258,-48.1689
Brazil,Paraíba,Água Branca,-7.5119,-37.6408
India,Tamil Nādu,Mallappādi,12.5273,78.3756
Italy,Sicilia,Santa Teresa di Riva,37.94,15.3625
Italy,Sardegna,Macomer,40.2644,8.7751
Poland,Śląskie,Blachownia,50.7833,18.9667
Thailand,Chiang Mai,Ban Khi Lek,19.0625,98.9396
United States,Alabama,Sheffield,34.757,-87.6977
Hungary,Somogy,Nagyatád,46.2294,17.3575
United States,Pennsylvania,Moore,40.7798,-75.422
United States,Montana,Havre,48.5427,-109.6804
Costa Rica,Cartago,Tres Ríos,9.9072,-83.9865
Spain,Balearic Islands,San Lorenzo de Descardazar,39.6097,3.2839
India,West Bengal,Manteswar,23.4225,88.1075
India,Madhya Pradesh,Kesli,23.4183,78.8062
India,Andhra Pradesh,Nūlivedu,14.1002,78.5548
Canada,Quebec,Sainte-Julienne,45.97,-73.72
United States,New York,Southport,42.04,-76.8775
India,Tamil Nādu,Chinnakkavundanūr,11.4559,77.8673
India,Andhra Pradesh,Boddikūrapādu,15.6591,79.7509
India,Andhra Pradesh,Jāffar Khānpet,18.6875,79.5411
Iran,Khorāsān-e Raẕavī,Dowlatābād,35.2842,59.5225
Germany,Hesse,Wehrheim,50.3,8.5667
France,Grand Est,Molsheim,48.54,7.49
India,Bihār,Harpur,25.6537,86.3288
India,Bihār,Tarawān,24.7295,85.2529
India,Bihār,Pelāgor,25.5992,87.7214
Morocco,Tanger-Tétouan-Al Hoceïma,Tleta Taghramt,35.7877,-5.4677
Bhutan,Samdrup Jongkhar,Samdrup Jongkhar,26.8,91.505
India,Bihār,Sujāpur,25.4815,87.4435
Italy,Lombardy,Vanzago,45.5268,8.9947
Italy,Emilia-Romagna,Gatteo,44.1371,12.4043
Brazil,Rondônia,Chupinguaia,-12.5522,-60.8997
India,Karnātaka,Sosale,12.233,76.917
Iran,Āz̄arbāyjān-e Sharqī,Kaleybar,38.8664,47.0406
Italy,Sicilia,Zafferana Etnea,37.6833,15.1
Philippines,Misamis Occidental,Concepcion,8.4167,123.6
Russia,Moskovskaya Oblast’,Moskovskiy,55.6,37.35
Algeria,Bordj Badji Mokhtar,Bordj Mokhtar,21.3289,0.9542
Philippines,Kalinga,Lubuagan,17.35,121.18
Colombia,Boyacá,Pesca,5.5833,-73.05
Germany,Saarland,Wallerfangen,49.3128,6.735
India,Bihār,Borna,25.4373,86.6172
India,Bihār,Hasanpura,26.0751,84.3618
India,Andhra Pradesh,Nāgāyalanka,15.95,80.9167
Botswana,South East,Kopong,-24.4686,25.8922
Algeria,El Tarf,Lac des Oiseaux,36.7833,8.1167
India,Uttar Pradesh,Unāo,25.5784,78.6006
India,Bihār,Telkathu,26.1124,84.3733
India,Tamil Nādu,Kalvārpatti,10.625,77.9375
Algeria,Relizane,Oued Essalem,35.5833,0.9167
Spain,Galicia,Santa Comba,43.0383,-8.8142
India,Punjab,Maihma Sarja,30.311,74.8427
India,Bihār,Jahāngīrpur Sālkhani,25.8335,85.4795
Morocco,Marrakech-Safi,La’tamna,31.91,-7.34
United States,Wisconsin,St. Francis,42.9716,-87.873
Brazil,Tocantins,Peixe,-12.025,-48.5389
India,Bihār,Baisa,25.3552,86.7246
Romania,Maramureş,Moisei,47.6561,24.5381
India,Andhra Pradesh,Timmāpuram,15.4887,78.5744
Morocco,Casablanca-Settat,Zawyat Sidi Ben Hamdoun,33.045,-7.929
Central African Republic,Ombella-Mpoko,Boali,4.8,18.1167
Egypt,Qinā,Shanhūr,25.8604,32.7779
Germany,Rhineland-Palatinate,Vallendar,50.3971,7.622
Spain,Canary Islands,La Victoria de Acentejo,28.4333,-16.4667
India,Uttarākhand,Rudraprayāg,30.28,78.98
India,Bihār,Jānpur,25.2958,84.8789
Iran,Āz̄arbāyjān-e Gharbī,Moḩammad Yār,36.9819,45.5222
Mexico,Oaxaca,San Pablo Huixtepec,16.8167,-96.7833
Poland,Śląskie,Imielin,50.1478,19.1814
India,Jhārkhand,Chiankī,24.0051,84.1098
Algeria,Bouira,Ouled Rached,36.2119,4.1106
United Kingdom,Northamptonshire,Irthlingborough,52.324,-0.614
India,Punjab,Ralla,30.12,75.432
India,Tamil Nādu,Pangunattam,12.1112,78.0123
Thailand,Chachoengsao,Bang Khla,13.7214,101.2081
Czechia,Moravskoslezský Kraj,Studénka,49.7233,18.0786
Puerto Rico,Puerto Rico,San Sebastián,18.3356,-66.9948
Armenia,Kotayk’,Nor Hachn,40.3019,44.5831
United Kingdom,Hertfordshire,Welwyn,51.831,-0.215
India,Assam,Rupahi,26.411,92.74
Norway,Viken,Lunner,60.2528,10.6672
United States,Maryland,Chesapeake Ranch Estates,38.3574,-76.4147
United States,South Carolina,Laurens,34.5022,-82.0207
Azerbaijan,Sədərək,Sədərək,39.7143,44.8846
Germany,Rhineland-Palatinate,Weißenthurm,50.4144,7.4606
Germany,Hesse,Schaafheim,49.9167,9.0167
Mexico,Sinaloa,Choix,26.7086,-108.3253
Philippines,Ilocos Sur,Quirino,17.1383,120.6764
United States,New York,Bohemia,40.7717,-73.1271
Germany,Rhineland-Palatinate,Eisenberg,49.5614,8.0725
Spain,Catalonia,Tiana,41.4831,2.2697
France,Centre-Val de Loire,Nogent-le-Rotrou,48.3225,0.8225
Japan,Hokkaidō,Shimizu,43.0167,142.8833
Czechia,Královéhradecký Kraj,Nové Město nad Metují,50.3447,16.1517
Chile,Maule,Hualañe,-34.9765,-71.8048
Germany,Baden-Württemberg,Frickenhausen,48.5928,9.3611
India,Tamil Nādu,Patchūr,12.5949,78.4622
India,Madhya Pradesh,Mariyādau,24.2762,79.6559
India,Bihār,Khajuri,26.063,87.1341
India,Andhra Pradesh,Satravāda,13.3201,79.5488
Canada,British Columbia,Qualicum Beach,49.35,-124.4333
United States,Colorado,Severance,40.5265,-104.865
United States,Texas,Sanger,33.3715,-97.1678
Germany,Baden-Württemberg,Ochsenhausen,48.0722,9.9481
France,Grand Est,Hagondange,49.255,6.1686
India,Bihār,Pasrāha,25.3973,86.7034
Russia,Omskaya Oblast’,Kalachinsk,55.05,74.5833
Russia,Ivanovskaya Oblast’,Yuryevets,57.3167,43.1
El Salvador,Cuscatlán,San José Guayabal,13.85,-89.1
United States,New Jersey,Leonia,40.8638,-73.99
Bulgaria,Yambol,Elhovo,42.172,26.5694
India,Andhra Pradesh,Drākshārāma,16.7928,82.0635
India,Tamil Nādu,Urangānpatti,9.9984,78.4297
United States,Pennsylvania,Quakertown,40.4398,-75.3455
France,Hauts-de-France,Condé-sur-l’Escaut,50.45,3.5914
India,Karnātaka,Mumaradikop,15.9,75.5
Brazil,Rio Grande do Sul,Barros Cassal,-29.0928,-52.5828
Chile,Tarapacá,Pica,-20.4892,-69.3294
India,Karnātaka,Honganur,12.6044,77.2175
Taiwan,Pingtung,Xinpi,22.488,120.5814
Brazil,Alagoas,Porto de Pedras,-9.1578,-35.295
Brazil,Sergipe,Rosário do Catete,-10.6958,-37.0308
India,Bihār,Isua,25.233,85.843
Argentina,Buenos Aires,Magdalena,-35.0833,-57.5167
Germany,Bavaria,Wunsiedel,50.0167,12.0167
Uzbekistan,Andijon,Bo‘z,40.6833,71.9167
United States,Utah,Riverdale,41.1732,-112.0023
Ethiopia,Āmara,Shendē,10.6333,36.9333
United States,South Carolina,Hardeeville,32.2949,-81.0321
India,Karnātaka,Kanajanahalli,14.1092,76.8381
India,Bihār,Khandāich,24.8511,86.2395
Japan,Nagano,Ikeda,36.4212,137.8746
United States,Pennsylvania,Jackson,40.3774,-76.3142
United States,West Virginia,Bridgeport,39.3036,-80.2478
Canada,Ontario,Malahide,42.7928,-80.9361
Belgium,Wallonia,Perwez,50.6241,4.815
India,Tamil Nādu,Modavāndisatyamangalam,11.2635,77.7285
India,Bihār,Kharahara,24.9142,87.0006
Italy,Piedmont,Gassino Torinese,45.1271,7.8248
Romania,Dâmboviţa,Titu,44.6622,25.5736
Romania,Maramureş,Poienile de sub Munte,47.8167,24.4333
United States,Hawaii,Haiku-Pauwela,20.9156,-156.3022
United States,North Carolina,Gibsonville,36.0993,-79.5415
Belgium,Wallonia,Juprelle,50.7101,5.5304
Honduras,Copán,La Jigua,15.0427,-88.7974
India,Madhya Pradesh,Dahi,22.1122,74.5879
Iran,Markazī,Mīlājerd,34.6214,49.2081
Kazakhstan,North Kazakhstan,Saūmalköl,53.2914,68.1094
Poland,Kujawsko-Pomorskie,Kruszwica,52.6772,18.3292
Colombia,Antioquia,Betania,5.75,-75.9667
India,Bihār,Asārhi,25.2892,85.2189
Russia,Vladimirskaya Oblast’,Suzdal,56.4167,40.45
Brazil,Bahia,Jandaíra,-11.5639,-37.7839
France,Provence-Alpes-Côte d’Azur,Valréas,44.385,4.9911
Italy,Veneto,Marano Vicentino,45.7,11.4333
India,Bihār,Lagunia Raghukanth,25.8195,85.7725
India,Tamil Nādu,Kollankulam,8.7964,77.5681
France,Grand Est,Mont-Saint-Martin,49.5411,5.78
India,Tamil Nādu,Kunnattūr,11.2727,77.4107
India,Andhra Pradesh,Uppalapādu,16.3862,79.9983
Madagascar,Antananarivo,Analaroa,-18.408,47.7074
Turkey,Kayseri,Sarız,38.4792,36.5006
South Africa,North West,Mabeskraal,-25.196,26.803
Switzerland,Bern,Wohleiberg,46.9719,7.3569
Spain,Balearic Islands,Binisalem,39.6886,2.8422
Spain,Castille-Leon,Cistérniga,41.6167,-4.6833
Italy,Puglia,San Pancrazio Salentino,40.4167,17.8333
Thailand,Nakhon Pathom,Ban Bo Phlap,13.8366,100.0746
Germany,Baden-Württemberg,Ilvesheim,49.4725,8.5675
Germany,Lower Saxony,Salzhemmendorf,52.0667,9.5833
Germany,Saxony-Anhalt,Kemberg,51.7833,12.6333
Italy,Calabria,Bagnara Calabra,38.2833,15.8167
Brazil,São Paulo,Herculândia,-22.0036,-50.3853
Spain,Canary Islands,Sauzal,28.4778,-16.4361
India,Madhya Pradesh,Chicholi,22.01,77.66
Romania,Caraş-Severin,Moldova Nouă,44.7178,21.6639
Thailand,Phitsanulok,Nakhon Thai,17.1006,100.8374
United States,Pennsylvania,East Stroudsburg,41.0023,-75.1779
Chile,Tarapacá,Pozo Almonte,-20.2667,-69.8
Germany,Baden-Württemberg,Bad Schussenried,48.0067,9.6586
Spain,Andalusia,Palomares del Río,37.3167,-6.05
Mexico,San Luis Potosí,Villa de Guadalupe,23.3667,-100.75
United States,Oklahoma,Blanchard,35.1524,-97.6602
United States,New Jersey,Washington,40.9884,-74.0636
Czechia,Jihomoravský Kraj,Tišnov,49.3486,16.4244
United Kingdom,Gloucestershire,Coleford,51.791,-2.6162
India,Bihār,Majhariyā,26.8696,84.8771
India,Bihār,Bhachhi,26.3404,86.0585
Iraq,Karkūk,Āltūn Kawbrī,35.7534,44.1473
Japan,Okinawa,Nakoushi,26.6825,127.9728
Ukraine,Khersonska Oblast,Chornobaivka,46.7006,32.5478
Germany,Baden-Württemberg,Urbach,48.8133,9.5789
Germany,Baden-Württemberg,Gomaringen,48.452,9.1
Greece,Pelopónnisos,Kiáto,38.0117,22.7467
India,Bihār,Thakurainia,26.2098,86.0191
Germany,Thuringia,Kurort Steinbach-Hallenberg,50.7006,10.5667
India,Gujarāt,Bhādran,22.3593,72.9005
Philippines,Samar,Almagro,11.9108,124.2852
United States,Pennsylvania,Warren,41.8434,-79.1444
France,Auvergne-Rhône-Alpes,Livron-sur-Drôme,44.7736,4.8439
Hungary,Pest,Kiskunlacháza,47.2,19.0167
Iran,Khūzestān,Abūz̄ar-e Ghaffārī,32.1806,48.2778
Italy,Lombardy,Gaggiano,45.4048,9.0349
Japan,Kanagawa,Nakao,35.3333,139.2167
Mexico,Jalisco,Mascota,20.5235,-104.7886
Poland,Lubuskie,Skwierzyna,52.6,15.5
Germany,Lower Saxony,Bruchhausen-Vilsen,52.8333,9
France,Auvergne-Rhône-Alpes,Belley,45.7667,5.6833
India,Bihār,Ānandpur,25.6192,84.8673
India,Bihār,Gainrha,25.9916,87.4648
Ukraine,Luhanska Oblast,Teplohirsk,48.5967,38.5828
United States,New York,Woodbury,40.8176,-73.4703
Switzerland,Sankt Gallen,Goldach,47.4831,9.4664
Germany,Mecklenburg-Western Pomerania,Torgelow,53.6167,14
India,Bihār,Deokali,25.9068,86.1111
United States,Michigan,Charlotte,42.5662,-84.8304
Iran,Khorāsān-e Raẕavī,Joghtāy,36.6383,57.0717
Germany,Saxony-Anhalt,Petersberg,51.6,11.9667
France,Occitanie,Le Crès,43.6481,3.9397
India,Andhra Pradesh,Rājapūdi,17.2122,82.0064
India,Tamil Nādu,Punnaikkāyal,8.6322,78.1119
United States,New York,Macedon,43.0792,-77.3095
India,Andhra Pradesh,Oppicherla,16.4444,79.6967
Turkey,Konya,Güneysınır,37.2981,32.7211
United States,Colorado,Delta,38.756,-108.0772
France,Bretagne,Séné,47.6206,-2.7358
India,Tamil Nādu,Pāppampatti,10.4446,77.4048
Switzerland,Zürich,Niederhasli,47.4822,8.4861
Mexico,Hidalgo,Tlahuiltepa,20.9233,-98.9497
India,Tamil Nādu,Alukkuli,11.4458,77.3574
India,West Bengal,Chilakhāna,26.299,89.5892
Serbia,Beograd,Padinska Skela,44.9429,20.4255
United States,New York,Newfane,43.2818,-78.6932
United Kingdom,Worcestershire,Bewdley,52.3758,-2.315
Russia,Tverskaya Oblast’,Kuvshinovo,57.0333,34.1833
France,Normandie,Ouistreham,49.28,-0.26
India,Bihār,Piru,25.1009,84.5583
India,Bihār,Rāmpur,25.9256,84.7468
United States,Louisiana,Eunice,30.4904,-92.4191
Algeria,Bouira,Aïn el Hadjar,36.3333,3.8
Morocco,Casablanca-Settat,Douar Oulad Sidi Moussa,32.2726,-7.1987
United States,New Jersey,Smithville,39.4929,-74.4801
Benin,Donga,Barei,9.6833,1.5667
Brazil,São Paulo,Rinópolis,-21.7258,-50.7219
Colombia,Cauca,Piamonte,1.1194,-76.3269
United Kingdom,Derbyshire,Killamarsh,53.3205,-1.3116
Moldova,Rîşcani,Rîşcani,47.9572,27.5539
United States,New York,Walworth,43.1633,-77.3131
Argentina,Corrientes,Empedrado,-27.9333,-58.7833
India,Karnātaka,Itiki,14.951,76.0944
India,Bihār,Barnāon,25.4809,84.525
Ukraine,Khersonska Oblast,Bilozerka,46.6278,32.4431
United States,Kentucky,Middlesborough,36.6127,-83.7227
Germany,North Rhine-Westphalia,Waldfeucht,51.0714,5.9831
Portugal,Beja,Aljustrel,37.8775,-8.1653
Colombia,Cundinamarca,Bojacá,4.7336,-74.3422
France,Bourgogne-Franche-Comté,Paray-le-Monial,46.4519,4.1203
India,Andhra Pradesh,Pedda Tumbalam,15.6328,77.1036
Morocco,Souss-Massa,Lahfayr,30.57,-8.4878
Panama,Los Santos,Las Tablas,7.7667,-80.2833
Colombia,Caldas,Risaralda,5.1667,-75.75
Colombia,Cundinamarca,Granada,4.5186,-74.3514
Germany,Brandenburg,Bad Liebenwerda,51.5167,13.4
Russia,Amurskaya Oblast’,Zavitinsk,50.1281,129.4433
Germany,North Rhine-Westphalia,Borgholzhausen,52.1,8.3
Germany,Lower Saxony,Elze,52.1167,9.7333
United Kingdom,Northamptonshire,Towcester,52.13,-0.99
Italy,Friuli Venezia Giulia,Pasian di Prato,46.05,13.2
United States,Kansas,Augusta,37.6955,-96.9919
United States,New Jersey,Pine Lake Park,40.0017,-74.2595
India,Andhra Pradesh,Ganāram,18.5275,78.245
India,Punjab,Algūn,31.2795,74.6517
India,West Bengal,Samalpur,25.1961,88.0419
Netherlands,Noord-Holland,Kudelstaart,52.2339,4.7483
Switzerland,Schwyz,Schübelbach,47.1733,8.9264
Guatemala,Chiquimula,San José La Arada,14.7167,-89.5833
Morocco,Rabat-Salé-Kénitra,Douar Ezzerarda,34.7667,-5.8333
Spain,Catalonia,San Fructuoso de Bagés,41.752,1.8745
India,Andhra Pradesh,Gandikunta,16.1693,80.9443
Italy,Lombardy,Vittuone,45.4833,8.95
Spain,Madrid,Manzanares el Real,40.7272,-3.8611
India,Andhra Pradesh,Bendapūdi,17.2673,82.3758
India,Andhra Pradesh,Katteragandla,15.0091,78.9584
United States,New York,Rensselaer,42.6465,-73.7328
India,Andhra Pradesh,Sītānagaram,16.2403,80.5817
India,,Ratangarh,24.8167,75.1167
India,Gujarāt,Mātar,21.726,73.0251
Thailand,Nonthaburi,Ban Son Loi,13.9122,100.42
Argentina,Buenos Aires,Capilla del Señor,-34.2833,-59.1
Mali,Ségou,Diouna,13.4325,-5.8194
United States,Idaho,Sandpoint,48.2822,-116.5614
United States,Illinois,Bethalto,38.9015,-90.0466
Ukraine,Kirovohradska Oblast,Smoline,48.6017,31.2947
Switzerland,Sankt Gallen,Mels,47.0497,9.4167
India,West Bengal,Ahmadpur,23.8365,87.6912
India,Uttarākhand,Harbatpur,30.45,77.73
Italy,Veneto,Loria,45.7333,11.8667
Mexico,México,Otumba,19.6989,-98.7572
India,West Bengal,Chunakhali,22.301,88.7951
Italy,Basilicata,Montescaglioso,40.55,16.6667
Morocco,Souss-Massa,Sidi Bounaga,30.7106,-8.34
India,Bihār,Mādhopur,26.7474,84.7054
Madagascar,Antananarivo,Talata-Angavo,-18.2064,47.0977
Peru,Arequipa,Chala,-15.8519,-74.25
Mali,Kayes,Fatao,14.3247,-9.5311
Germany,Saxony-Anhalt,Barleben,52.2,11.6333
France,Île-de-France,Montlhéry,48.6392,2.2722
India,West Bengal,Iarpur,22.2998,88.2994
India,Bihār,Raipur Buzurg,25.7118,85.6956
Japan,Shizuoka,Kawai,35.2,138.5667
Argentina,Santa Fe,Romang,-29.5,-59.7667
Niger,Tillabéri,Bandio,13.8888,1.0896
Belgium,Flanders,Gooik,50.8,4.1167
Algeria,Médéa,Zoubiria,36.0667,2.9
India,Andhra Pradesh,Māmidipalli,17.2516,78.4521
India,Madhya Pradesh,Aranya Kalān,23.2448,76.7435
India,Andhra Pradesh,Nūtakki,16.2922,80.3324
United States,Wisconsin,Shawano,44.7748,-88.5843
Bulgaria,Kardzhali,Momchilgrad,41.533,25.417
Brazil,Rondônia,Mirante da Serra,-11.0297,-62.675
Madagascar,Fianarantsoa,Tanamarina-Sakay,-21.4689,46.605
United States,Florida,Brooksville,28.5404,-82.3903
United States,Pennsylvania,Conshohocken,40.0772,-75.3034
Benin,Borgou,Tasso,9.6737,3.2333
Iran,Hamadān,Jūraqān,34.885,48.5561
United States,Florida,Palm Beach,26.6945,-80.0408
United States,Michigan,Plymouth,42.3718,-83.468
India,Bihār,Kahla,26.3747,84.5433
United States,Illinois,Sugar Grove,41.7759,-88.4481
United States,Connecticut,Oakville,41.5893,-73.0905
Brazil,Sergipe,Nossa Senhora Aparecida,-10.4428,-37.4889
India,Bihār,Sandalpur,25.5639,87.5082
Iran,Yazd,Bahābād,31.8706,56.0253
Germany,Lower Saxony,Rethen,52.2861,9.825
Italy,Sicilia,Giardini,37.8333,15.2833
Germany,Lower Saxony,Neuenkirchen,52.5167,8.0667
United Kingdom,North Ayrshire,Stevenston,55.645,-4.758
India,Bihār,Karsaut,26.1298,84.4825
India,Tamil Nādu,Vallapuram,11.4,78.88
United States,Wisconsin,McFarland,43.0203,-89.2828
Italy,Friuli Venezia Giulia,Brugnera,45.9,12.5333
Poland,Lubelskie,Ryki,51.6333,21.9333
Belgium,Wallonia,Philippeville,50.1964,4.5436
Costa Rica,Alajuela,Carrillos,10.0369,-84.274
United Kingdom,Trafford,Bowdon,53.376,-2.366
India,Andhra Pradesh,Kondrukota,17.3477,81.6041
India,Tamil Nādu,Vaikuntam,11.5197,77.9398
Italy,Lombardy,Castelleone,45.2958,9.7609
Morocco,Rabat-Salé-Kénitra,Zaggota,34.1667,-5.5333
United States,New York,Stillwater,42.9701,-73.6885
Spain,Catalonia,San Fausto de Campcentellas,41.5061,2.24
United Kingdom,Rochdale,Milnrow,53.6101,-2.1111
India,Karnātaka,Kaujalgi,16.14,74.81
Turkey,Giresun,Keşap,40.9167,38.5167
Belgium,Wallonia,La Bruyère,50.5,4.8
Brazil,Santa Catarina,São Domingos,-26.5578,-52.5319
Brazil,Amapá,Fazendinha,-0.0245,-51.0975
Brazil,Espírito Santo,Bom Jesus do Norte,-21.1139,-41.6719
Ukraine,Chernivetska Oblast,Hlyboka,48.0833,25.9333
Algeria,Illizi,I-n-Amenas,28.0408,9.5431
Brazil,Paraíba,Baía da Traição,-6.6878,-34.9358
France,Auvergne-Rhône-Alpes,Évian-les-Bains,46.3833,6.5833
India,Tamil Nādu,Kondayampālaiyam,11.513,77.4371
United States,Wisconsin,Merrill,45.182,-89.6994
Greece,Dytikí Elláda,Kalávryta,38.0333,22.1167
India,Andhra Pradesh,Jājireddigūdem,17.3278,79.5711
Canada,New Brunswick,Oromocto,45.8488,-66.4788
United Kingdom,Cornwall,Bude,50.824,-4.542
Ireland,Clare,Shannon,52.7137,-8.8686
India,Andhra Pradesh,Lakkavaram,15.6983,79.7945
India,Andhra Pradesh,Gudimūlakhandrika,16.382,81.7335
Paraguay,Guairá,Borja,-25.9514,-56.4961
Puerto Rico,Puerto Rico,Cabo Rojo,18.0867,-67.1482
United States,Massachusetts,Southwick,42.0544,-72.7785
United States,Massachusetts,Freetown,41.7714,-71.0157
China,Xinjiang,Baluntaicun,42.7594,86.3231
India,Madhya Pradesh,Gandhwāni,22.34,75.0048
India,Karnātaka,Badagabettu,13.3335,74.7999
India,Andhra Pradesh,Vallahbhāpuram,16.3528,80.7175
India,Bihār,Gangaura Behra,25.9541,86.5482
United States,New Jersey,Ventnor City,39.3457,-74.486
United States,Utah,Hooper,41.1599,-112.2871
Brazil,Alagoas,Japaratinga,-9.2544,-35.2578
